id,title,abstract,checked_by,kes_check,hji_check,curation_sum,number_of_checks,curation_score,kes_notes,hji_notes
30299485,Congress of Neurological Surgeons Systematic Review and Evidence-Based Guidelines on the Evaluation and Treatment of Patients With Thoracolumbar Spine Trauma: Novel Surgical Strategies.,"<h4>Background</h4>Treatment of thoracolumbar burst fractures has traditionally involved spinal instrumentation with fusion performed with standard open surgical techniques. Novel surgical strategies, including instrumentation without fusion and percutaneous instrumentation alone, have been considered less invasive and more efficient treatments.<h4>Objective</h4>To review the current literature and determine the role of fusion in instrumented fixation, as well as the role of percutaneous instrumentation, in the treatment of patients with thoracolumbar burst fractures.<h4>Methods</h4>The task force members identified search terms/parameters and a medical librarian implemented the literature search, consistent with the literature search protocol (see Appendix I), using the National Library of Medicine PubMed database and the Cochrane Library for the period from January 1, 1946 to March 31, 2015.<h4>Results</h4>A total of 906 articles were identified and 38 were selected for full-text review. Of these articles, 12 articles met criteria for inclusion in this systematic review.<h4>Conclusion</h4>There is grade A evidence for the omission of fusion in instrumented fixation for thoracolumbar burst fractures. There is grade B evidence that percutaneous instrumentation is as effective as open instrumentation for thoracolumbar burst fractures.<h4>Question</h4>Does the addition of arthrodesis to instrumented fixation improve outcomes in patients with thoracic and lumbar burst fractures?<h4>Recommendation</h4>It is recommended that in the surgical treatment of patients with thoracolumbar burst fractures, surgeons should understand that the addition of arthrodesis to instrumented stabilization has not been shown to impact clinical or radiological outcomes, and adds to increased blood loss and operative time. Strength of Recommendation: Grade A.<h4>Question</h4>How does the use of minimally invasive techniques (including percutaneous instrumentation) affect outcomes in patients undergoing surgery for thoracic and lumbar fractures compared to conventional open techniques?<h4>Recommendation</h4>Stabilization using both open and percutaneous pedicle screws may be considered in the treatment of thoracolumbar burst fractures as the evidence suggests equivalent clinical outcomes. Strength of Recommendation: Grade B The full version of the guideline can be reviewed at: https://www.cns.org/guideline-chapters/congress-neurological-surgeons-systematic-review-evidence-based-guidelines/chapter_12.","hji,kes",0,0,0,2,0.0,,
30302823,Overlapping clustering of gene expression data using penalized weighted normalized cut.,"Clustering has been widely conducted in the analysis of gene expression data. For complex diseases, it has played an important role in identifying unknown functions of genes, serving as the basis of other analysis, and others. A common limitation of most existing clustering approaches is to assume that genes are separated into disjoint clusters. As genes often have multiple functions and thus can belong to more than one functional cluster, the disjoint clustering results can be unsatisfactory. In addition, due to the small sample sizes of genetic profiling studies and other factors, there may not be sufficient evidence to confirm the specific functions of some genes and cluster them definitively into disjoint clusters. In this study, we develop an effective overlapping clustering approach, which takes account into the multiplicity of gene functions and lack of certainty in practical analysis. A penalized weighted normalized cut (PWNCut) criterion is proposed based on the NCut technique and an <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi>L</mml:mi> <mml:mn>2</mml:mn></mml:msub> </mml:math> norm constraint. It outperforms multiple competitors in simulation. The analysis of the cancer genome atlas (TCGA) data on breast cancer and cervical cancer leads to biologically sensible findings which differ from those using the alternatives. To facilitate implementation, we develop the function pwncut in the R package NCutYX.","hji,kes",0,0,0,2,0.0,,
30367593,On the impact of uncertain gene tree rooting on duplication-transfer-loss reconciliation.,"<h4>Background</h4>Duplication-Transfer-Loss (DTL) reconciliation is a powerful and increasingly popular technique for studying the evolution of microbial gene families. DTL reconciliation requires the use of rooted gene trees to perform the reconciliation with the species tree, and the standard technique for rooting gene trees is to assign a root that results in the minimum reconciliation cost across all rootings of that gene tree. However, even though it is well understood that many gene trees have multiple optimal roots, only a single optimal root is randomly chosen to create the rooted gene tree and perform the reconciliation. This remains an important overlooked and unaddressed problem in DTL reconciliation, leading to incorrect evolutionary inferences. In this work, we perform an in-depth analysis of the impact of uncertain gene tree rooting on the computed DTL reconciliation and provide the first computational tools to quantify and negate the impact of gene tree rooting uncertainty on DTL reconciliation.<h4>Results</h4>Our analysis of a large data set of over 4500 gene families from 100 species shows that a large fraction of gene trees have multiple optimal rootings, that these multiple roots often, but not always, appear closely clustered together in the same region of the gene tree, that many aspects of the reconciliation remain conserved across the multiple rootings, that gene tree error has a profound impact on the prevalence and structure of multiple optimal rootings, and that there are specific interesting patterns in the reconciliation of those gene trees that have multiple optimal roots.<h4>Conclusions</h4>Our results show that unrooted gene trees can be meaningfully reconciled and high-quality evolutionary information can be obtained from them even after accounting for multiple optimal rootings. In addition, the techniques and tools introduced in this paper make it possible to systematically avoid incorrect evolutionary inferences caused by incorrect or uncertain gene tree rooting. These tools have been implemented in the phylogenetic reconciliation software package RANGER-DTL 2.0, freely available from http://compbio.engr.uconn.edu/software/RANGER-DTL/ .","hji,kes",0,0,0,2,0.0,,
30411228,Steady Flow in a Patient-Averaged Inferior Vena Cava-Part I: Particle Image Velocimetry Measurements at Rest and Exercise Conditions.,"<h4>Purpose</h4>Although many previous computational fluid dynamics (CFD) studies have investigated the hemodynamics in the inferior vena cava (IVC), few studies have compared computational predictions to experimental data, and only qualitative comparisons have been made. Herein, we provide particle image velocimetry (PIV) measurements of flow in a patient-averaged IVC geometry under idealized conditions typical of those used in the preclinical evaluation of IVC filters.<h4>Methods</h4>Measurements are acquired under rest and exercise flow rate conditions in an optically transparent model fabricated using 3D printing. To ensure that boundary conditions are well-defined and to make follow-on CFD validation studies more convenient, fully-developed flow is provided at the inlets (i.e., the iliac veins) by extending them with straight rigid tubing longer than the estimated entrance lengths. Velocity measurements are then obtained at the downstream end of the tubing to confirm Poiseuille inflow boundary conditions.<h4>Results</h4>Measurements in the infrarenal IVC reveal that flow profiles are blunter in the sagittal plane (minor axis) than in the coronal plane (major axis). Peak in-plane velocity magnitudes are 4.9�cm/s and 27�cm/s under the rest and exercise conditions, respectively. Flow profiles are less parabolic and exhibit more inflection points at the higher flow rate. Bimodal velocity peaks are also observed in the sagittal plane at the elevated flow condition.<h4>Conclusions</h4>The IVC geometry, boundary conditions, and infrarenal velocity measurements are provided for download on a free and publicly accessible repository�at https://doi.org/10.6084/m9.figshare.7198703 . These data will facilitate future CFD validation studies of idealized, in vitro IVC hemodynamics and of similar laminar flows in vascular geometries.","hji,kes",0,0,0,2,0.0,,
30422398,Structural basis for protein phosphatase 1 recruitment by glycogen-targeting subunits.,"The rate-limiting enzymes in glycogen metabolism are subject to regulation by reversible phosphorylation. The glycogen-targeted protein phosphatase 1 (PP1) holoenzyme catalyzes their dephosphorylation. It is composed of a catalytic subunit (PP1C) and a glycogen-targeting subunit (G subunit). To date, seven G subunits have been identified. They all contain an RVxF PP1C-binding motif. The interactions between this motif in the skeletal muscle-specific G<sub>M</sub> and PP1C have been revealed by structural studies. However, whether elements outside of this motif contribute to the interaction with PP1C is not clear. In this study, we found that residues next to the RVxF motif in G<sub>M</sub> also mediate interactions to PP1C and revealed the mechanism of the interaction by structural studies. Sequence analysis revealed that the PP1C-binding region in G<sub>M</sub> is highly conserved among G subunits. Consistently, we found that the equivalent region in the liver-enriched G<sub>L</sub> adopts a similar structure upon binding PP1C. Dephosphorylation experiments indicated that this region and the glycogen-binding region in G<sub>M</sub> cooperate to stimulate PP1C's activity toward glycogen-associated substrates. DATABASES: The structure factors and coordinates for the PP1Ca-G<sub>M</sub> (1-99) and PP1Ca-G<sub>L</sub> (31-105) complexes have been deposited into the Protein Data Bank (http://www.pdb.org), with the accession codes 5ZQV and 5ZT0, respectively.","hji,kes",0,0,0,2,0.0,,
30423080,DREAM-Yara: an exact read mapper for very large databases with short update time.,"<h4>Motivation</h4>Mapping-based approaches have become limited in their application to very large sets of references since computing an FM-index for very large databases (e.g. >10 GB) has become a bottleneck. This affects many analyses that need such index as an essential step for approximate matching of the NGS reads to reference databases. For instance, in typical metagenomics analysis, the size of the reference sequences has become prohibitive to compute a single full-text index on standard machines. Even on large memory machines, computing such index takes about 1 day of computing time. As a result, updates of indices are rarely performed. Hence, it is desirable to create an alternative way of indexing while preserving fast search times.<h4>Results</h4>To solve the index construction and update problem we propose the DREAM (Dynamic seaRchablE pArallel coMpressed index) framework and provide an implementation. The main contributions are the introduction of an approximate search distributor via a novel use of Bloom filters. We combine several Bloom filters to form an interleaved Bloom filter and use this new data structure to quickly exclude reads for parts of the databases where they cannot match. This allows us to keep the databases in several indices which can be easily rebuilt if parts are updated while maintaining a fast search time. The second main contribution is an implementation of DREAM-Yara a distributed version of a fully sensitive read mapper under the DREAM framework.<h4>Availability and implementation</h4>https://gitlab.com/pirovc/dream_yara/.","hji,kes",0,0,0,2,0.0,,
30467523,gganatogram: An R package for modular visualisation of anatograms and tissues based on ggplot2.,"Displaying data onto anatomical structures is a convenient technique to quickly observe tissue related information. However, drawing tissues is a complex task that requires both expertise in anatomy and the arts. While web based applications exist for displaying gene expression on anatograms, other non-genetic disciplines lack similar tools. Moreover, web based tools often lack the modularity associated with packages in programming languages, such as R. Here I present gganatogram, an R package used to plot modular species anatograms based on a combination of the graphical grammar of ggplot2 and the publicly available anatograms from the Expression Atlas. This combination allows for quick and easy, modular, and reproducible generation of anatograms. Using only one command and a data frame with tissue name, group, colour, and �value, this tool enables the user to visualise specific human and mouse tissues with desired colours, grouped by a variable, or displaying a desired value, such as gene-expression, pharmacokinetics, or bacterial load across selected tissues. gganatogram consists of 5 highly annotated organisms, male/female human/mouse, and a cell anatogram. It further consists of 24 other less annotated organisms from the animal and plant kingdom. I hope that this tool will be useful by the wider community in biological sciences. Community members are welcome to submit additional anatograms, which can be incorporated into the package. A stable version gganatogram has been deposited to neuroconductor, and a development version can be found on� github/jespermaag/gganatogram. An interactive shiny app of gganatogram can be found on� https://jespermaag.shinyapps.io/gganatogram/, which allows for non-R users to create anatograms.","hji,kes",0,0,0,2,0.0,,
30474154,Estimating cross-population genetic correlations of causal effect sizes.,"Recent studies have examined the genetic correlations of single-nucleotide polymorphism (SNP) effect sizes across pairs of populations to better understand the genetic architectures of complex traits. These studies have estimated <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>g</mml:mi></mml:msub> </mml:math> , the cross-population correlation of joint-fit effect sizes at genotyped SNPs. However, the value of <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>g</mml:mi></mml:msub> </mml:math> depends both on the cross-population correlation of true causal effect sizes ( <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>b</mml:mi></mml:msub> </mml:math> ) and on the similarity in linkage disequilibrium (LD) patterns in the two populations, which drive tagging effects. Here, we derive the value of the ratio <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>g</mml:mi></mml:msub> <mml:mo>/</mml:mo> <mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>b</mml:mi></mml:msub> </mml:math> as a function of LD in each population. By applying existing methods to obtain estimates of <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>g</mml:mi></mml:msub> </mml:math> , we can use this ratio to estimate <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>b</mml:mi></mml:msub> </mml:math> . Our estimates of <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""><mml:msub><mml:mi><U+03C1></mml:mi> <mml:mi>b</mml:mi></mml:msub> </mml:math> were equal to 0.55 ( SE = 0.14) between Europeans and East Asians averaged across nine traits in the Genetic Epidemiology Research on Adult Health and Aging data set, 0.54 ( SE = 0.18) between Europeans and South Asians averaged across 13 traits in the UK Biobank data set, and 0.48 ( SE = 0.06) and 0.65 ( SE = 0.09) between Europeans and East Asians in summary statistic data sets for type 2 diabetes and rheumatoid arthritis, respectively. These results implicate substantially different causal genetic architectures across continental populations.","hji,kes",0,0,0,2,0.0,,
30567473,Cloud-BS: A MapReduce-based bisulfite sequencing aligner on cloud.,"In recent years, there have been many studies utilizing DNA methylome data to answer fundamental biological questions. Bisulfite sequencing (BS-seq) has enabled measurement of a genome-wide absolute level of DNA methylation at single-nucleotide resolution. However, due to the ambiguity introduced by bisulfite-treatment, the aligning process especially in large-scale epigenetic research is still considered a huge burden. We present Cloud-BS, an efficient BS-seq aligner designed for parallel execution on a distributed environment. Utilizing Apache Hadoop framework, Cloud-BS splits sequencing reads into multiple blocks and transfers them to distributed nodes. By designing each aligning procedure into separate map and reducing tasks while an internal key-value structure is optimized based on the MapReduce programming model, the algorithm significantly improves alignment performance without sacrificing mapping accuracy. In addition, Cloud-BS minimizes the innate burden of configuring a distributed environment by providing a pre-configured cloud image. Cloud-BS shows significantly improved bisulfite alignment performance compared to other existing BS-seq aligners. We believe our algorithm facilitates large-scale methylome data analysis. The algorithm is freely available at https://paryoja.github.io/Cloud-BS/ .","hji,kes",0,0,0,2,0.0,,
30578582,Sex differences in the circulatory responses to an isocapnic cold pressor test.,"<h4>New findings</h4>What is the central question of this study? Do sex differences exist in the cardiorespiratory responses to an isocapnic cold pressor test (CPT)? What is the main finding and its importance? During the CPT, there were no sex differences in the respiratory response; however, females demonstrated a reduced mean arterial pressure and reduced dilatation of the common carotid artery. Given that the CPT is predictive of future cardiovascular events, these data have clinical implications for improving the utility of the CPT to determine cardiovascular health risk. Sex differences should be taken into consideration when conducting and interpreting a CPT.<h4>Abstract</h4>The cold pressor test (CPT) elicits a transient increase in sympathetic nervous activity, minute ventilation ( <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""> <mml:msub><mml:mover><mml:mi>V</mml:mi> <mml:mo><U+0307></mml:mo></mml:mover> <mml:mi>E</mml:mi></mml:msub> </mml:math> ), mean arterial pressure (MAP) and common carotid artery (CCA) diameter in healthy individuals. Although the extent of dilatation of the CCA in response to the CPT has been used as a clinical indicator of cardiovascular health status, the potential sex differences have yet to be explored. In response to a CPT, we hypothesized that elevations in <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""> <mml:msub><mml:mover><mml:mi>V</mml:mi> <mml:mo><U+0307></mml:mo></mml:mover> <mml:mi>E</mml:mi></mml:msub> </mml:math> and MAP and dilatation of the CCA would be attenuated in females compared with males. In 20 young, healthy participants (10 females), we measured the respiratory, cardiovascular and CCA responses during a CPT, which consisted of a 3�min immersion of the right foot into 0-1 ice water. Blood pressure (via finger photoplethysmography), heart rate (via electrocardiogram) and CCA diameter and velocity (via Duplex ultrasound) were simultaneously recorded immediately before and during the CPT. During the CPT, while controlling end-tidal gases to baseline values, the main findings were as follows: (i) no sex differences were present in absolute or relative changes in <mml:math xmlns:mml=""""http://www.w3.org/1998/Math/MathML""""> <mml:msub><mml:mover><mml:mi>V</mml:mi> <mml:mo><U+0307></mml:mo></mml:mover> <mml:mi>E</mml:mi></mml:msub> </mml:math> (P�=�0.801 and P�=�0.179, respectively); (ii) the relative MAP and CCA diameter response were reduced in females by 51 and 55%, respectively (P�=�0.008 and P�=�0.029�versus males, respectively); and (iii) the relative MAP responses was positively correlated with the dilatation of the CCA in males (r�=�0.42, P�=�0.019), in females (r�=�0.43, P�=�0.019) and in males and females combined (r�=�0.55, P�<�0.001). Given that the CPT is used as a clinical tool to assess cardiovascular health status, sex differences should be considered in future studies.","hji,kes",0,0,0,2,0.0,,
30591010,DLAD4U: deriving and prioritizing disease lists from PubMed literature.,"<h4>Background</h4>Due to recent technology advancements, disease related knowledge is growing rapidly. It becomes nontrivial to go through all published literature to identify associations between human diseases and genetic, environmental, and life style factors, disease symptoms, and treatment strategies. Here we report DLAD4U (Disease List Automatically Derived For You), an efficient, accurate and easy-to-use disease search engine based on PubMed literature.<h4>Results</h4>DLAD4U uses the eSearch and eFetch APIs from the National Center for Biotechnology Information (NCBI) to find publications related to a query and to identify diseases from the retrieved publications. The hypergeometric test was used to prioritize identified diseases for displaying to users. DLAD4U accepts any valid queries for PubMed, and the output results include a ranked disease list, information associated with each disease, chronologically-ordered supporting publications, a summary of the run, and links for file export. DLAD4U outperformed other disease search engines in our comparative evaluation using selected genes and drugs as query terms and manually curated data as """"gold standard"""". For 100 genes that are associated with only one disease in the gold standard, the Mean Average Precision (MAP) measure from DLAD4U was 0.77, which clearly outperformed other tools. For 10 genes that are associated with multiple diseases in the gold standard, the mean precision, recall and F-measure scores from DLAD4U were always higher than those from other tools. The superior performance of DLAD4U was further confirmed using 100 drugs as queries, with an MAP of 0.90.<h4>Conclusions</h4>DLAD4U is a new, intuitive disease search engine that takes advantage of existing resources at NCBI to provide computational efficiency and uses statistical analyses to ensure accuracy. DLAD4U is publicly available at http://dlad4u.zhang-lab.org .","hji,kes",0,0,0,2,0.0,,
30611208,Development and validation of a risk score to predict mortality during TB treatment in patients with TB-diabetes comorbidity.,"<h4>Background</h4>Making an accurate prognosis for mortality during tuberculosis (TB) treatment in TB-diabetes (TB-DM) comorbid patients remains a challenge for health professionals, especially in low TB prevalent populations, due to the lack of a standardized prognostic model.<h4>Methods</h4>Using de-identified data from TB-DM patients from Texas, who received TB treatment had a treatment outcome of completed treatment or died before completion, reported to the National TB Surveillance System from January 2010-December 2016, we developed and internally validated a mortality scoring system, based on the regression coefficients.<h4>Results</h4>Of 1227 included TB-DM patients, 112 (9.1%) died during treatment. The score used nine characteristics routinely collected by most TB programs. Patients were divided into three groups based on their score: low-risk (< 12 points), medium-risk (12-21 points) and high-risk (=22 points). The model had good performance (with an area under the receiver operating characteristic (ROC) curve of 0.83 in development and 0.82 in validation), and good calibration. A practical mobile calculator app was also created ( https://oaa.app.link/Isqia5rN6K ).<h4>Conclusion</h4>Using demographic and clinical characteristics which are available from most TB programs at the patient's initial visits, our simple scoring system had good performance and may be a practical clinical tool for TB health professionals in identifying TB-DM comorbid patients with a high mortality risk.","hji,kes",0,0,0,2,0.0,,
30687361,PolyMorphPredict: A Universal Web-Tool for Rapid Polymorphic Microsatellite Marker Discovery From Whole Genome and Transcriptome Data.,"Microsatellites are ubiquitously distributed, polymorphic repeat sequence valuable for association, selection, population structure and identification. They can be mined by genomic library, probe hybridization and sequencing of selected clones. Such approach has many limitations like biased hybridization and selection of larger repeats. In silico mining of polymorphic markers using data of various genotypes can be rapid and economical. Available tools lack in some or other aspects like: targeted user defined primer generation, polymorphism discovery using multiple sequence, size and number limits of input sequence, no option for primer generation and e-PCR evaluation, transferability, lack of complete automation and user-friendliness. They also lack the provision to evaluate published primers in e-PCR mode to generate additional allelic data using re-sequenced data of various genotypes for judicious utilization of previously generated data. We developed the tool (PolyMorphPredict) using Perl, R, Java and launched at Apache which is available at http://webtom.cabgrid.res.in/polypred/. It mines microsatellite loci and computes primers from genome/transcriptome data of any species. It can perform e-PCR using published primers for polymorphism discovery and across species transferability of microsatellite loci. Present tool has been evaluated using five species of different genome size having 21 genotypes. Though server is equipped with genomic data of three species for test run with gel simulation, but can be used for any species. Further, polymorphism predictability has been validated using in silico and in vitro PCR of four rice genotypes. This tool can accelerate the in silico microsatellite polymorphism discovery in re-sequencing projects of any species of plant and animal for their diversity estimation along with variety/breed identification, population structure, MAS, QTL and gene discovery, traceability, parentage testing, fungal diagnostics and genome finishing.","hji,kes",0,0,0,2,0.0,,
30701134,"Prognostic values of GMPS, PR, CD40, and p21 in ovarian cancer.","Early detection and prediction of prognosis and treatment responses are all the keys in improving survival of ovarian cancer patients. This study profiled an ovarian cancer progression model to identify prognostic biomarkers for ovarian cancer patients. Mouse ovarian surface epithelial cells (MOSECs) can undergo spontaneous malignant transformation in vitro cell culture. These were used as a model of ovarian cancer progression for alterations in gene expression and signaling detected using the Illumina HiSeq2000 Next-Generation Sequencing platform and bioinformatical analyses. The differential expression of four selected genes was identified using the gene expression profiling interaction analysis (http://gepia.cancer-pku.cn/) and then associated with survival in ovarian cancer patients using the Cancer Genome Atlas dataset and the online Kaplan-Meier Plotter (http://www.kmplot.com) data. The data showed 263 aberrantly expressed genes, including 182 up-regulated and 81 down-regulated genes between the early and late stages of tumor progression in MOSECs. The bioinformatic data revealed four genes (i.e., guanosine 5'-monophosphate synthase (GMPS), progesterone receptor (PR), CD40, and p21 (cyclin-dependent kinase inhibitor 1A)) to play an important role in ovarian cancer progression. Furthermore, the Cancer Genome Atlas dataset validated the differential expression of these four genes, which were associated with prognosis in ovarian cancer patients. In conclusion, this study profiled differentially expressed genes using the ovarian cancer progression model and identified four (i.e., GMPS, PR, CD40, and p21) as prognostic markers for ovarian cancer patients. Future studies of prospective patients could further verify the clinical usefulness of this four-gene signature.","hji,kes",0,0,0,2,0.0,,
30708525,First Report of Impatiens Downy Mildew Outbreaks Caused by Plasmopara obducens Throughout the Hawai'ian Islands.,"Downy mildew of impatiens (Impatiens walleriana Hook.f.) was first reported from the continental United States in 2004. In 2011 to 2012, severe and widespread outbreaks were documented across the United States mainland, resulting in considerable economic losses. On May 5, 2013, downy mildew disease symptoms were observed from I. walleriana 'Super Elfin' at a retail nursery in Mililani, on the Hawai'ian island of Oahu. Throughout May and June 2013, additional sightings of the disease were documented from the islands of Oahu, Kauai, Maui, and Hawai'i from nurseries, home gardens, and botanical park and landscape plantings. Symptoms of infected plants initially showed downward leaf curl, followed by a stippled chlorotic appearance on the adaxial leaf surfaces. Abaxial leaf surfaces were covered with a layer of white mycelia. Affected plants exhibited defoliation, flower drop, and stem rot as the disease progressed. Based on morphological and molecular data, the organism was identified as Plasmopara obducens (J. Schr�t.) J. Schr�t. Microscopic observation disclosed coenocytic mycelium and hyaline, thin-walled, tree-like (monopodial branches), straight, 94.0 to 300.0 � 3.2 to 10.8 �m sporangiophores. Ovoid, hyaline sporangia measuring 11.0 to 14.6 � 12.2 to 16.2 (average 13.2 � 14.7) �m were borne on sterigma tips of rigid branchlets (8.0 to 15.0 �m) at right angle to the main axis of the sporangiophores (1,3). Molecular identification of the pathogen was conducted by removing hyphae from the surface of three heavily infected leaves using sterile tweezers, then extracting DNA using the QIAGEN Plant DNA kit (QIAGEN, Gaithersburg, MD). The nuclear rDNA internal transcribed spacer was sequenced from each of the three samples bidirectionally from Illustra EXOStar (GE Healthcare, Piscataway, NJ) purified amplicon generated from primers ITS1-O and LR-0R (4). Resultant sequences (GenBank KF366378 to 80) shared 99 to 100% nucleotide identity with P. obducens accession DQ665666 (4). A voucher specimen (BPI892676) was deposited in the U.S. National Fungus Collections, Beltsville, MD. Pathogenicity tests were performed by spraying 6-week-old impatiens plants (I. walleriana var. Super Elfin) grown singly in 4-inch pots with a suspension of 1 � 10<sup>4</sup> P. obducens sporangia/ml until runoff using a handheld atomizer. Control plants were sprayed with distilled water. The plants were kept in high humidity by covering with black plastic bags for 48 h at 20�C, and then maintained in the greenhouse (night/day temperature of 20/24�C). The first symptoms (downward curling and chlorotic stippling of leaves) and sporulation of the pathogen on under-leaf surfaces of the inoculated plants appeared at 10 days and 21 days after inoculation, respectively. Control plants remained healthy. Morphological features and measurements matched those of the original inoculum, thus fulfilling Koch's postulates. To our knowledge, this is the first report of downy mildew on I. walleriana in Hawai'i (2). The disease appears to be widespread throughout the islands and is likely to cause considerable losses in Hawai'ian landscapes and production settings. References: (1) O. Constantinescu. Mycologia 83:473, 1991. (2) D. F. Farr and A. Y. Rossman. Systematic Mycology and Microbiology Laboratory, ARS, USDA. Retrieved from http://nt.ars-grin.gov/fungaldatabases/ July 16, 2013. (3) P. A. Saccardo. Syllogue Fungorum 7:242, 1888. (4) M. Thines. Fungal Genet Biol 44:199, 2007.","hji,kes",0,0,0,2,0.0,,
30714121,The histidine decarboxylase model of tic pathophysiology: a new focus on the histamine H<sub>3</sub> receptor.,"Histamine dysregulation was implicated as a rare cause of Tourette syndrome and other tic disorders a decade ago by a landmark genetic study in a high density family pedigree, which implicated a hypomorphic mutation in the histidine decarboxylase (Hdc) gene as a rare but high penetrance genetic cause. Studies in Hdc knockout (KO) mice have confirmed that this mutation causes tic-relevant behavioural and neurochemical abnormalities that parallel what is seen in patients and thus validate the KO as a potentially informative model of tic pathophysiology. Recent studies have focused on the potential role of the histamine H<sub>3</sub> receptor in this model, and by association in tic disorders and related neuropsychiatric conditions. The H<sub>3</sub> receptor is up-regulated in the striatum in Hdc KO mice. As the H<sub>3</sub> receptor has constitutive activity in the absence of ligand, this receptor up-regulation may have significant cellular effects despite the absence of neurotransmitter histamine in these mice. Activation in vivo of H<sub>3</sub> receptors in wild type mice regulates signalling in striatal medium spiny neurons (MSNs) that interacts non-linearly with dopamine receptor signalling. Baseline signalling alterations in MSNs in Hdc KO mice resemble those seen after H<sub>3</sub> receptor agonist treatment in wild type animals. H<sub>3</sub> receptor agonist treatment in the KOs further accentuates most of these signalling abnormalities and produces behavioural stereotypy. Together, these data suggest the intriguing hypothesis that constitutive signalling by up-regulated H<sub>3</sub> receptors explains many of the molecular and behavioural abnormalities seen in these animals. LINKED ARTICLES: This article is part of a themed section on New Uses for 21st Century. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v177.3/issuetoc.","hji,kes",0,0,0,2,0.0,,
